time,motorStatePos_0,motorStateVel_0,motorAction_0,motorStateCur_0
1769687338.987596,-2.164513,1.963561,-1.302046,0.358319
1769687339.007471,-2.060583,2.124698,-1.186740,0.292804
1769687339.027458,-1.948215,2.386549,-1.069535,0.370414
1769687339.047501,-1.825876,2.478104,-0.950619,0.445004
1769687339.067367,-1.693950,2.668538,-0.830182,0.386541
1769687339.087353,-1.552819,2.882168,-0.708416,0.246440
1769687339.107468,-1.402101,3.105564,-0.585518,0.282725
1769687339.127655,-1.244097,3.205054,-0.461682,0.412750
1769687339.147336,-1.078421,3.416853,-0.337108,0.433917
1769687339.167528,-0.904309,3.518784,-0.211995,0.207131
1769687339.187772,-0.724061,3.704946,-0.086543,0.385533
1769687339.207608,-0.537293,3.750725,0.039048,0.407711
1769687339.227565,-0.345156,3.919797,0.164577,0.362351
1769687339.247515,-0.148417,3.968017,0.289842,0.292804
1769687339.267037,0.052924,4.121220,0.414643,0.324050
1769687339.287395,0.256566,4.177372,0.538781,0.355295
1769687339.307174,0.463659,4.165165,0.662057,0.363359
1769687339.327590,0.671905,4.124272,0.784274,0.255511
1769687339.347476,0.881682,4.192634,0.905236,0.075090
1769687339.367388,1.089926,4.154789,1.024750,0.044852
1769687339.387502,1.297020,4.182258,1.142625,0.147664
1769687339.407430,1.502197,4.071779,1.258671,0.236361
1769687339.427603,1.702771,4.018066,1.372704,0.211163
1769687339.447010,1.900277,3.837397,1.484541,0.176893
1769687339.467013,2.092031,3.763542,1.594002,0.067027
1769687339.487220,2.277647,3.627429,1.700913,-0.054932
1769687339.507634,2.457129,3.588977,1.805103,0.222250
1769687339.527865,2.628557,3.404646,1.906406,-0.078117
1769687339.548066,2.792697,3.134861,2.004658,0.039813
1769687339.567808,2.945333,2.974334,2.099703,0.089201
1769687339.587709,3.089148,2.819910,2.191389,0.020662
1769687339.607449,3.223760,2.583086,2.279569,-0.119442
1769687339.627814,3.347631,2.410352,2.364102,0.115407
1769687339.647752,3.461918,2.169867,2.444852,0.028726
1769687339.667463,3.564697,1.945860,2.521692,-0.027718
1769687339.687471,3.657123,1.799982,2.594496,0.082145
1769687339.707360,3.738425,1.513717,2.663151,-0.001512
1769687339.727581,3.810142,1.329997,2.727544,0.027718
1769687339.747602,3.870735,1.084628,2.787574,-0.140608
1769687339.767552,3.922509,0.915556,2.843144,-0.188988
1769687339.787371,3.964695,0.756249,2.894165,-0.080133
1769687339.807513,3.997675,0.577409,2.940556,0.103312
1769687339.827578,4.020687,0.363171,2.982243,-0.142624
1769687339.846946,4.037177,0.294809,3.019158,-0.009575
1769687339.867022,4.045614,0.074465,3.051244,0.091217
1769687339.887041,4.044080,-0.147710,3.078447,-0.004536
1769687339.907421,4.037560,-0.170903,3.100726,-0.077109
1769687339.927508,4.029891,-0.173345,3.118044,-0.191004
1769687339.947576,4.024521,-0.083010,3.130373,-0.183949
1769687339.967629,4.023371,0.015259,3.137694,-0.179917
1769687339.987367,4.023755,0.010376,3.139996,-0.132545
1769687340.007300,4.024521,0.036011,3.137274,-0.073078
1769687340.027420,4.024521,-0.024415,3.129532,-0.077109
1769687340.047638,4.024521,-0.031129,3.116784,-0.109363
1769687340.067619,4.024521,0.017700,3.099049,-0.116418
1769687340.087834,4.024521,-0.025636,3.076357,-0.094244
1769687340.107585,4.024521,0.013428,3.048742,-0.113394
1769687340.127707,4.024138,-0.035402,3.016250,-0.128513
1769687340.147638,4.024521,-0.007935,2.978933,-0.154719
1769687340.167784,4.024521,0.047610,2.936850,-0.165806
1769687340.187713,4.024138,-0.021974,2.890068,-0.182941
1769687340.207724,4.024138,-0.064700,2.838662,-0.199068
1769687340.227741,4.023755,-0.021974,2.782715,-0.183949
1769687340.247620,4.023371,-0.038453,2.722316,-0.206123
1769687340.267677,4.022221,-0.034181,2.657561,-0.229305
1769687340.287678,4.019919,-0.031739,2.588555,-0.245432
1769687340.307811,4.016851,-0.044557,2.515408,-0.238377
1769687340.327521,4.010332,-0.160527,2.438236,-0.222250
1769687340.347849,3.999209,-0.309458,2.357164,-0.097268
1769687340.367402,3.978884,-0.429701,2.272320,-0.338164
1769687340.387515,3.951656,-0.554826,2.183841,-0.111379
1769687340.407087,3.917523,-0.740379,2.091868,-0.338164
1769687340.427046,3.875721,-0.899075,1.996548,-0.409726
1769687340.446964,3.825865,-1.075473,1.898034,-0.433917
1769687340.466995,3.767572,-1.243935,1.796484,-0.383521
1769687340.487255,3.699691,-1.427046,1.692060,-0.196044
1769687340.507475,3.623374,-1.630909,1.584928,-0.461130
1769687340.527443,3.537851,-1.813409,1.475261,-0.287765
1769687340.547488,3.443125,-1.988586,1.363233,-0.264582
1769687340.567411,3.339578,-2.164983,1.249025,-0.343204
1769687340.587606,3.227978,-2.334056,1.132818,-0.395616
1769687340.607431,3.106405,-2.525102,1.014799,-0.303891
1769687340.627440,2.976781,-2.651448,0.895156,-0.435932
1769687340.647551,2.839102,-2.826624,0.774082,-0.312963
1769687340.667798,2.693753,-3.011566,0.651768,-0.304899
1769687340.687463,2.541117,-3.097018,0.528413,-0.308931
1769687340.707429,2.382729,-3.247169,0.404211,-0.413758
1769687340.726991,2.218204,-3.327128,0.279363,-0.397631
1769687340.747517,2.047160,-3.443708,0.154068,-0.188988
1769687340.767328,1.872664,-3.523057,0.028527,-0.392592
1769687340.787625,1.693182,-3.609729,-0.097060,-0.267606
1769687340.807888,1.510251,-3.634144,-0.222492,-0.242408
1769687340.827589,1.325400,-3.722647,-0.347567,-0.363362
1769687340.847746,1.139399,-3.770868,-0.472087,-0.286757
1769687340.867437,0.952247,-3.800164,-0.595852,-0.112387
1769687340.887196,0.763946,-3.776361,-0.718663,-0.237369
1769687340.907325,0.575644,-3.711661,-0.840324,-0.332117
1769687340.927196,0.390027,-3.715934,-0.960641,-0.243416
1769687340.947406,0.204409,-3.662832,-1.079421,-0.044852
1769687340.967269,0.021476,-3.676870,-1.196475,-0.200076
1769687340.986964,-0.158005,-3.605456,-1.311614,-0.193020
1769687341.006835,-0.334418,-3.523057,-1.424654,-0.076101
1769687341.027049,-0.507380,-3.480941,-1.535416,-0.165806
1769687341.047258,-0.676507,-3.343608,-1.643721,-0.142624
1769687341.067209,-0.840263,-3.249000,-1.749396,0.036789
1769687341.087217,-0.998269,-3.093966,-1.852272,-0.016631
1769687341.107249,-1.151288,-3.041475,-1.952185,-0.025702
1769687341.127205,-1.297787,-2.897427,-2.048975,-0.000504
1769687341.147499,-1.437768,-2.713095,-2.142487,0.074082
1769687341.167257,-1.571611,-2.612385,-2.232571,-0.102307
1769687341.187230,-1.697018,-2.430494,-2.319083,0.010583
1769687341.207467,-1.817056,-2.315134,-2.401885,-0.151695
1769687341.227627,-1.929424,-2.177191,-2.480844,0.095248
1769687341.247468,-2.034121,-2.032533,-2.555835,0.126494
1769687341.267219,-2.131148,-1.856136,-2.626736,0.116415
1769687341.287154,-2.220121,-1.617481,-2.693435,-0.039813
1769687341.307436,-2.301425,-1.536912,-2.755825,-0.070054
1769687341.327335,-2.374675,-1.429487,-2.813806,0.043845
1769687341.347236,-2.440638,-1.270791,-2.867285,0.067027
1769687341.367269,-2.499315,-1.055940,-2.916177,-0.060979
1769687341.387393,-2.550704,-0.944242,-2.960403,-0.076101
1769687341.407448,-2.594808,-0.797143,-2.999894,0.025702
1769687341.427455,-2.631624,-0.653096,-3.034585,0.146656
1769687341.447591,-2.661921,-0.488907,-3.064421,-0.085173
1769687341.467130,-2.683781,-0.361949,-3.089354,0.119439
1769687341.487227,-2.701423,-0.261849,-3.109345,-0.049892
1769687341.507320,-2.711010,-0.144658,-3.124361,-0.055940
1769687341.527271,-2.711010,0.051272,-3.134379,-0.042837
1769687341.546873,-2.706025,0.164800,-3.139382,0.032757
1769687341.567081,-2.699122,0.119023,-3.139362,0.091217
1769687341.587199,-2.690301,0.155644,-3.134320,0.195036
1769687341.607212,-2.684165,0.064700,-3.124264,0.237369
1769687341.627203,-2.682631,-0.009155,-3.109209,0.228297
1769687341.647677,-2.683781,-0.021974,-3.089180,0.156735
1769687341.667515,-2.684165,-0.038453,-3.064209,0.126494
1769687341.687614,-2.684548,0.036011,-3.034335,0.150688
1769687341.707704,-2.684548,0.003052,-2.999607,0.128510
1769687341.727344,-2.684165,0.018921,-2.960080,0.161775
1769687341.747442,-2.684165,-0.009155,-2.915817,0.186973
1769687341.767216,-2.684165,-0.010376,-2.866889,0.186973
1769687341.787237,-2.684165,-0.012207,-2.813375,0.196044
1769687341.807355,-2.683781,0.020142,-2.755359,0.231321
1769687341.827123,-2.683398,0.002441,-2.692936,0.250472
1769687341.847651,-2.683398,-0.007324,-2.626204,0.273654
1769687341.867348,-2.682247,0.026245,-2.555270,0.309939
1769687341.887271,-2.681480,0.010986,-2.480249,0.348240
1769687341.907074,-2.678029,0.084231,-2.401259,0.341184
1769687341.927658,-2.671893,0.144658,-2.318428,0.251480
1769687341.947152,-2.660387,0.310678,-2.231888,0.150688
1769687341.967279,-2.640062,0.495009,-2.141777,0.384525
1769687341.987213,-2.612065,0.628681,-2.048239,0.211163
1769687342.007231,-2.576400,0.803246,-1.951424,0.421822
1769687342.027415,-2.531913,0.949736,-1.851488,0.473225
1769687342.047484,-2.478605,1.196935,-1.748589,0.509511
1769687342.067755,-2.416093,1.323893,-1.642893,0.312963
1769687342.087626,-2.342843,1.547289,-1.534568,0.374446
1769687342.107124,-2.260390,1.730399,-1.423789,0.261559
1769687342.126795,-2.167964,1.948302,-1.310731,0.353279
1769687342.147074,-2.065185,2.131412,-1.195577,0.390576
1769687342.167474,-1.952818,2.346263,-1.078509,0.281717
1769687342.187485,-1.830862,2.484818,-0.959717,0.517574
1769687342.207388,-1.700086,2.696617,-0.839388,0.312963
1769687342.227433,-1.560106,2.880948,-0.717717,0.252487
1769687342.247394,-1.410922,3.050630,-0.594898,0.275670
1769687342.267336,-1.253684,3.181250,-0.471127,0.260551
1769687342.287431,-1.088776,3.403425,-0.346602,0.458107
1769687342.307323,-0.916198,3.494370,-0.221523,0.316994
1769687342.327429,-0.737100,3.706167,-0.096089,0.445004
1769687342.347232,-0.551866,3.796504,0.029498,0.311955
1769687342.367343,-0.360497,3.847773,0.155039,0.187981
1769687342.387188,-0.164908,3.974731,0.280331,0.173870
1769687342.407199,0.035667,4.038210,0.405174,0.189996
1769687342.427799,0.239309,4.110844,0.529370,0.138592
1769687342.447232,0.446402,4.149907,0.652718,0.207131
1769687342.466899,0.653112,4.179816,0.775023,0.288773
1769687342.487119,0.861357,4.119999,0.896087,0.347232
1769687342.507477,1.070752,4.158452,1.015718,0.213179
1769687342.527502,1.278612,4.138310,1.133724,0.089201
1769687342.547553,1.483021,4.076662,1.249916,0.028726
1769687342.567457,1.684362,4.014404,1.364108,0.012599
1769687342.587344,1.882635,3.851435,1.476118,-0.005544
1769687342.607320,2.074772,3.742180,1.585766,0.048884
1769687342.627473,2.262691,3.642080,1.692878,0.155727
1769687342.647351,2.441405,3.524888,1.797281,0.046868
1769687342.667559,2.612449,3.313088,1.898808,0.112383
1769687342.686868,2.775440,3.203223,1.997298,-0.079125
1769687342.707512,2.930377,2.964568,2.092592,-0.103315
1769687342.726974,3.074192,2.813196,2.184539,-0.096260
1769687342.747359,3.210336,2.637410,2.272990,0.076098
1769687342.767057,3.334976,2.426832,2.357805,-0.069046
1769687342.787302,3.450411,2.233346,2.438848,0.139600
1769687342.807442,3.554725,1.976988,2.515989,0.140608
1769687342.827378,3.648301,1.801202,2.589105,0.128510
1769687342.847700,3.731139,1.520431,2.658079,-0.127505
1769687342.867417,3.803621,1.364176,2.722800,0.102304
1769687342.887396,3.866133,1.185949,2.783165,-0.073078
1769687342.907538,3.919441,0.968046,2.839077,-0.133553
1769687342.927425,3.962777,0.783715,2.890447,-0.060979
1769687342.947508,3.996525,0.572526,2.937185,0.092225
1769687342.967587,4.021070,0.372326,2.979225,-0.119442
1769687342.986772,4.038711,0.248420,3.016500,0.043845
1769687343.007422,4.047148,0.083621,3.048952,0.125486
1769687343.027354,4.045230,-0.092776,3.076527,0.037797
1769687343.047521,4.037560,-0.213629,3.099183,-0.077109
1769687343.067431,4.028357,-0.173955,3.116882,-0.177901
1769687343.087776,4.021453,-0.085452,3.129596,-0.195036
1769687343.107475,4.018002,-0.030519,3.137305,-0.163790
1769687343.127492,4.018385,0.069582,3.139997,-0.144640
1769687343.147383,4.018769,0.006714,3.137667,-0.083157
1769687343.167658,4.018769,-0.023195,3.130320,-0.081141
1769687343.187505,4.018769,0.001831,3.117966,-0.093236
1769687343.207628,4.018769,0.049441,3.100626,-0.094244
1769687343.227747,4.018769,-0.006714,3.078326,-0.107347
1769687343.247475,4.018769,0.014038,3.051105,-0.103315
1769687343.266782,4.018769,-0.006714,3.019003,-0.123474
1769687343.286938,4.018769,-0.021974,2.982074,-0.138592
1769687343.307293,4.018769,0.034790,2.940375,-0.147664
1769687343.327597,4.018385,0.003662,2.893974,-0.173870
1769687343.347532,4.018385,0.055544,2.842945,-0.186973
1769687343.367349,4.018385,0.036011,2.787369,-0.209147
1769687343.387545,4.018002,-0.014648,2.727336,-0.226282
1769687343.407453,4.017619,-0.056764,2.662941,-0.237369
1769687343.427310,4.016851,-0.013428,2.594287,-0.270630
1769687343.446886,4.013783,-0.076296,2.521484,-0.251480
1769687343.466894,4.006881,-0.128177,2.444649,-0.163790
1769687343.486951,3.994607,-0.346080,2.363904,-0.109363
1769687343.507102,3.972748,-0.477920,2.279379,-0.392592
1769687343.527272,3.945135,-0.664083,2.191208,-0.118434
1769687343.546890,3.910620,-0.763574,2.099533,-0.223258
1769687343.567200,3.868434,-0.897855,2.004501,-0.351267
1769687343.587332,3.817812,-1.124913,1.906262,-0.371426
1769687343.607474,3.759135,-1.198157,1.804975,-0.283733
1769687343.627372,3.691637,-1.446577,1.700802,-0.242408
1769687343.647359,3.615704,-1.640675,1.593908,-0.415774
1769687343.667504,3.530181,-1.784112,1.484466,-0.440972
1769687343.687216,3.435838,-1.988586,1.372649,-0.338164
1769687343.707140,3.333442,-2.179022,1.258637,-0.451051
1769687343.726972,3.222226,-2.361522,1.142613,-0.463146
1769687343.747326,3.102187,-2.496414,1.024761,-0.184957
1769687343.767634,2.972179,-2.647176,0.905270,-0.436940
1769687343.787523,2.835267,-2.858974,0.784331,-0.442988
1769687343.807529,2.691452,-2.941374,0.662138,-0.289780
1769687343.826887,2.540350,-3.118992,0.538887,-0.290788
1769687343.847081,2.383496,-3.186743,0.414773,-0.408719
1769687343.866798,2.220121,-3.255714,0.289996,-0.426861
1769687343.887248,2.051379,-3.368633,0.164755,-0.161775
1769687343.907521,1.877649,-3.511460,0.039251,-0.441980
1769687343.927463,1.698936,-3.560899,-0.086316,-0.123474
1769687343.947434,1.518687,-3.615223,-0.211745,-0.355299
1769687343.967654,1.334604,-3.726310,-0.336836,-0.339172
1769687343.986864,1.150520,-3.755608,-0.461387,-0.123474
1769687344.007106,0.964904,-3.687246,-0.585201,-0.253495
1769687344.027403,0.778136,-3.739738,-0.708079,-0.328085
1769687344.047460,0.590601,-3.736076,-0.829824,-0.267606
1769687344.067344,0.406133,-3.734856,-0.950243,-0.064003
1769687344.087263,0.222051,-3.718985,-1.069142,-0.239385
1769687344.107199,0.039885,-3.603625,-1.186330,-0.227289
1769687344.126978,-0.138830,-3.597522,-1.301622,-0.081141
1769687344.147247,-0.314476,-3.463851,-1.414832,-0.265590
1769687344.167284,-0.487437,-3.410138,-1.525780,-0.023686
1769687344.187569,-0.655414,-3.352764,-1.634287,-0.131537
1769687344.206774,-0.818020,-3.266091,-1.740180,-0.232329
1769687344.226779,-0.975642,-3.093356,-1.843291,-0.123474
1769687344.247162,-1.128277,-3.008515,-1.943454,-0.089204
1769687344.267555,-1.275161,-2.874844,-2.040509,-0.079125
1769687344.287407,-1.416675,-2.757043,-2.134300,-0.165806
1769687344.307245,-1.548601,-2.575762,-2.224678,-0.007559
1769687344.327123,-1.674775,-2.428052,-2.311499,-0.055940
1769687344.347098,-1.794812,-2.315744,-2.394622,0.018647
1769687344.367244,-1.907947,-2.182684,-2.473917,-0.159759
1769687344.387468,-2.012261,-2.004455,-2.549254,-0.173870
1769687344.407309,-2.110439,-1.831111,-2.620515,-0.168830
1769687344.426913,-2.200179,-1.751763,-2.687585,-0.051908
1769687344.446852,-2.282250,-1.571093,-2.750357,0.150688
1769687344.467058,-2.356650,-1.475875,-2.808730,-0.138592
1769687344.486840,-2.423764,-1.320841,-2.862612,0.014615
1769687344.506768,-2.483591,-1.196936,-2.911915,0.128510
1769687344.527078,-2.536131,-0.939360,-2.956561,0.130529
1769687344.547102,-2.581385,-0.805689,-2.996480,0.152703
1769687344.567060,-2.619736,-0.705588,-3.031606,0.029734
1769687344.587084,-2.650800,-0.578021,-3.061883,-0.083157
1769687344.607143,-2.674961,-0.405896,-3.087265,0.065011
1769687344.627310,-2.692602,-0.314341,-3.107708,0.038805
1769687344.647378,-2.704874,-0.159917,-3.123182,-0.099284
1769687344.667350,-2.708709,0.041506,-3.133661,-0.070054
1769687344.687201,-2.705641,0.141606,-3.139129,0.021670
1769687344.707196,-2.699889,0.135503,-3.139576,0.078114
1769687344.727223,-2.691452,0.180669,-3.135002,0.193020
1769687344.747204,-2.685315,0.039675,-3.125415,0.215194
1769687344.767294,-2.683781,-0.015259,-3.110829,0.197052
1769687344.787033,-2.684548,-0.038453,-3.091269,0.146656
1769687344.807594,-2.685315,0.001221,-3.066764,0.126494
1769687344.826878,-2.684932,0.065310,-3.037356,0.135569
1769687344.847205,-2.684932,0.034790,-3.003089,0.133553
1769687344.867482,-2.684932,0.043948,-2.964020,0.166814
1769687344.887364,-2.684932,0.052493,-2.920211,0.186973
1769687344.907481,-2.684932,-0.006714,-2.871732,0.208139
1769687344.927161,-2.684932,0.002441,-2.818660,0.215194
1769687344.947212,-2.684548,0.022583,-2.761080,0.230313
1769687344.967252,-2.684165,-0.015259,-2.699085,0.275670
1769687344.986884,-2.683781,0.028076,-2.632772,0.309939
1769687345.006753,-2.683014,0.052493,-2.562250,0.330097
1769687345.026857,-2.681480,0.037842,-2.487630,0.324050
1769687345.047364,-2.677645,0.094607,-2.409032,0.306915
1769687345.067466,-2.670742,0.162969,-2.326581,0.267606
1769687345.087407,-2.658470,0.300303,-2.240409,0.172862
1769687345.107250,-2.637377,0.501113,-2.150654,0.412750
1769687345.127204,-2.609381,0.637226,-2.057460,0.119439
1769687345.146980,-2.573332,0.845973,-1.960975,0.385533
1769687345.167150,-2.528845,0.935087,-1.861354,0.502455
1769687345.187341,-2.475537,1.188390,-1.758757,0.395616
1769687345.207266,-2.412642,1.373944,-1.653347,0.322034
1769687345.227337,-2.339775,1.575975,-1.545292,0.443996
1769687345.247127,-2.257705,1.735892,-1.434767,0.218218
1769687345.267172,-2.164896,1.905575,-1.321947,0.357311
1769687345.287053,-2.062500,2.161932,-1.207012,0.328081
1769687345.307061,-1.950899,2.309642,-1.090148,0.272646
1769687345.327001,-1.830095,2.545245,-0.971540,0.519590
1769687345.347225,-1.699319,2.678914,-0.851378,0.346224
1769687345.367112,-1.559723,2.848597,-0.729855,0.246440
1769687345.387094,-1.411689,2.998137,-0.607164,0.253495
1769687345.406978,-1.254835,3.181250,-0.483503,0.214186
1769687345.427281,-1.091077,3.289895,-0.359068,0.454075
1769687345.447431,-0.918499,3.465071,-0.234059,0.324050
1769687345.466756,-0.741319,3.685415,-0.108675,0.430893
1769687345.486873,-0.556852,3.718376,0.016882,0.170846
1769687345.507377,-0.366249,3.851435,0.142412,0.219226
1769687345.527253,-0.171811,3.910642,0.267714,0.269622
1769687345.547026,0.026846,3.969848,0.392588,0.251480
1769687345.566770,0.228571,4.044924,0.516835,0.230313
1769687345.586752,0.433747,4.119999,0.640255,0.131537
1769687345.607172,0.640456,4.136479,0.762651,0.091217
1769687345.627150,0.847550,4.115727,0.883827,0.191004
1769687345.647207,1.054643,4.167607,1.003590,0.271638
1769687345.667267,1.260588,4.076662,1.121747,0.276678
1769687345.687268,1.465380,4.093142,1.238111,0.212171
1769687345.707298,1.663270,3.975341,1.352495,0.225274
1769687345.727394,1.860009,3.914304,1.464716,0.262567
1769687345.747229,2.052146,3.790400,1.574594,0.192012
1769687345.767186,2.237763,3.673208,1.681954,-0.035781
1769687345.787269,2.416860,3.483384,1.786625,0.082145
1769687345.807193,2.587522,3.391216,1.888438,-0.016631
1769687345.827059,2.750895,3.156834,1.987231,0.141616
1769687345.847217,2.906215,3.014619,2.082846,0.171854
1769687345.867226,3.050797,2.824793,2.175130,0.141616
1769687345.887208,3.186176,2.649617,2.263935,-0.059971
